STTSTTSTT,"Nội dung nhập, cập nhật dữ liệu về dự án đầu tư xây dựng, công trình xây dựng thuộc dự ánNội dung nhập, cập nhậtNội dung nhập, cập nhật  dữ liệu về dự án đầu tư xây dựng, công trình xây dựng thuộc dự ándữ liệu về dự án đầu tư xây dựng, công trình xây dựng thuộc dự án","Nội dung nhập, cập nhật dữ liệu về dự án đầu tư xây dựng, công trình xây dựng thuộc dự ánNội dung nhập, cập nhậtNội dung nhập, cập nhật  dữ liệu về dự án đầu tư xây dựng, công trình xây dựng thuộc dự ándữ liệu về dự án đầu tư xây dựng, công trình xây dựng thuộc dự án",Ghi chúGhi chúGhi chú
111,Tên công trình/hạng mục công trìnhTênTên  côngcông  trìnhtrình//hạng hạng mụcmục công trình công trình,[Nhập dữ liệu][Nhập dữ liệu][Nhập dữ liệu],
222,Địa điểm xây dựng công trìnhĐịaĐịa  điểmđiểm  xâyxây  dựng công trìnhdựng công trình,"[Chọn tỉnh/thành phố, xã/phường/đặc khu][Chọn[Chọn  tỉnhtỉnh//thànhthành  phố, xãphố, xã//phườngphường//đặc khu]đặc khu]",
333,Mã định danh công trình xây dựngMãMã  địnhđịnh  danhdanh  công trình xây dựngcông trình xây dựng,[Nhập mã định danh công trình xây dựng][Nhập[Nhập  mãmã  địnhđịnh  danhdanh  công trình xây dựng]công trình xây dựng],
444,Loại và cấp công trìnhLoại và cấp công trìnhLoại và cấp công trình,[Chọn loại công trình/cấp công trình][Chọn[Chọn  loạiloại  côngcông  trìnhtrình//cấp công trình]cấp công trình],
555,Mô tả các thông số chính của công trìnhMôMô  tảtả  cáccác  thôngthông  số chính của công trìnhsố chính của công trình,[Nhập thông tin][Nhập thông tin][Nhập thông tin],"- Được đồng bộ từ thông tin công trình thuộc dự án đã được khởi tạo (nếu có).--  ĐượcĐược  đồngđồng  bộbộ  từtừ  thôngthông  tintin  công trình thuộc dự án đã được khởi tạo (nếu có).công trình thuộc dự án đã được khởi tạo (nếu có).- Trường hợp chưa có thông tin chủ đầu tư nhập theo quy định tại phụ lục III Thông tư này đối với dự án, công trình hoặc theo Dữ liệu chủ yếu được lấy theo giấy phép xây dựng được cấp đối với đối tượng phải cấp giấy phép xây dựng.- Trường hợp chưa có thông tin chủ đầu tư nhập theo quy định tại - Trường hợp chưa có thông tin chủ đầu tư nhập theo quy định tại phụ lụcphụ lục III III  Thông tư nàyThông tư này đối với dự án, công trình hoặc theo Dữ liệu chủ yếu được lấy đối với dự án, công trình hoặc theo Dữ liệu chủ yếu được lấy  theotheo  giấygiấy  phépphép  xâyxây  dựngdựng  được cấp đối với đối tượng phải cấp giấy phép xây dựng.được cấp đối với đối tượng phải cấp giấy phép xây dựng."
666,Cơ quan kiểm tra công tác nghiệm thu hoàn thành công trình xây dựngCơ quan kiểm tra công tácCơ quan kiểm tra công tác  nghiệmnghiệm  thuthu  hoànhoàn thành công trình xây dựng thành công trình xây dựng,[Nhập tên cơ quan][Nhập tên cơ quan][Nhập tên cơ quan],
777,Chủ đầu tưChủ đầu tưChủ đầu tư,[Nhập tên tổ chức/cá nhân] [Nhập mã số thuế đối với chủ đầu tư là tổ chức][Nhập tên tổ chức[Nhập tên tổ chức//cá nhân] [Nhập mã số thuế đối với chủ đầu tư là tổ chức]cá nhân] [Nhập mã số thuế đối với chủ đầu tư là tổ chức][Nhập Số định danh cá nhân/Số căn cước/Số hộ chiếu đối với chủ đầu tư là cá nhân][Nhập[Nhập  SốSố  địnhđịnh  danhdanh  cá nhâncá nhân//Số căn cướcSố căn cước//Số hộ chiếu đối với chủ đầu tư là cá nhân]Số hộ chiếu đối với chủ đầu tư là cá nhân],
888,Kết quả kiểm tra công tác nghiệm thuKếtKết  quảquả  kiểmkiểm  tratra  công tác nghiệm thucông tác nghiệm thu,Chọn trong các ô: Chấp thuận/Chấp thuận từng phần/Chấp thuận có điều kiện/Không chấp thuậnChọnChọn  trongtrong  cáccác  ô:ô:  Chấp thuậnChấp thuận//ChấpChấp  thuậnthuận  từng từng phầnphần//ChấpChấp  thuậnthuận  cócó  điềuđiều kiện kiện//Không chấp thuậnKhông chấp thuận,
999,Yêu cầu đối với chủ đầu tưYêu cầu đối với chủ đầu tưYêu cầu đối với chủ đầu tư,[Nhập thông tin][Nhập thông tin][Nhập thông tin],
101010,Ngày ban hành thông báo kết quả kiểm tra công tác nghiệm thuNgàyNgày  banban  hànhhành  thông báothông báo  kếtkết  quảquả  kiểmkiểm  tra công tác nghiệm thutra công tác nghiệm thu,[Chọn: ngày/tháng/năm][Chọn: ngày[Chọn: ngày//thángtháng//năm]năm],
111111,"Dữ liệu về tổ chức, cá nhân tham gia thi công xây dựng công trình, chỉ huy trưởng của nhà thầu thi công xây dựng công trình (nếu có)DữDữ  liệuliệu  vềvề  tổtổ  chức,chức,  cá nhân tham gia thi công xâycá nhân tham gia thi công xây  dựngdựng  côngcông  trình, chỉ huy trưởng của nhà thầu thi công xây dựng công trình (nếu có)trình, chỉ huy trưởng của nhà thầu thi công xây dựng công trình (nếu có)",+ [Nhập hoặc liên kết mã số doanh nghiệp hoặc mã số thuế]++  [Nhập[Nhập  hoặchoặc  liênliên  kếtkết  mãmã  số doanhsố doanh  nghiệpnghiệp  hoặchoặc  mãmã  số thuế]số thuế]+ [Nhập Số định danh cá nhân/Số căn cước/Số hộ chiếu]+ [Nhập Số định danh cá nhân+ [Nhập Số định danh cá nhân//Số căn cướcSố căn cước//Số hộ chiếu]Số hộ chiếu],"- Khi nhập Số định danh cá nhân/Số căn cước/Số hộ chiếu, hệ thống tự động hiển thị năng lực của cá nhân đã được xác thực trên Hệ thống thông tin về hoạt động xây dựng.- Khi nhập Số định danh cá nhân- Khi nhập Số định danh cá nhân//Số cănSố căn  cướccước//SốSố  hộhộ  chiếu,chiếu,  hệhệ  thốngthống  tự động hiển thị năng lực của cá nhân đãtự động hiển thị năng lực của cá nhân đã  đượcđược  xácxác  thựcthực  trêntrên  HệHệ  thống thông tin về hoạt động xây dựng.thống thông tin về hoạt động xây dựng.- Trường hợp chưa có dữ liệu về chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt động xây dựng, nhập Mã số chứng chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạt động xây dựng của cá nhân (định danh cá nhân/Số hộ chiếu).--  TrườngTrường  hợphợp  chưachưa  cócó  dữdữ  liệuliệu  về chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt độngvề chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt động  xâyxây  dựng,dựng,  nhập Mãnhập Mã  sốsố  chứng chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạt độngchứng chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạt động  xâyxây  dựngdựng  củacủa  cácá  nhânnhân  (định danh cá nhân(định danh cá nhân//Số hộ chiếu).Số hộ chiếu)."
121212,"Dữ liệu về nhà thầu tư vấn giám sát, giám sát trưởng của đơn vị tư vấn giám sát; tư vấn quản lý dự án (nếu có)Dữ liệuDữ liệu  về nhàvề nhà  thầuthầu  tư vấntư vấn  giámgiám  sát,sát,  giámgiám  sát trưởngsát trưởng  củacủa  đơnđơn  vịvị  tư vấntư vấn  giámgiám  sát;sát;  tưtư  vấn quản lý dự án (nếu có)vấn quản lý dự án (nếu có)",+ [Nhập hoặc liên kết mã số doanh nghiệp hoặc mã số thuế]++  [Nhập[Nhập  hoặchoặc  liênliên  kếtkết  mãmã  số doanhsố doanh  nghiệpnghiệp  hoặchoặc  mãmã  số thuế]số thuế]+ [Nhập Số định danh cá nhân/Số căn cước/Số hộ chiếu]+ [Nhập Số định danh cá nhân+ [Nhập Số định danh cá nhân//Số căn cướcSố căn cước//Số hộ chiếu]Số hộ chiếu],"- Khi nhập Số định danh cá nhân/Số căn cước/Số hộ chiếu, hệ thống tự động hiển thị năng lực của cá nhân đã được xác thực trên Hệ thống thông tin về hoạt động xây dựng.- Khi nhập Số định danh cá nhân- Khi nhập Số định danh cá nhân//Số cănSố căn  cướccước//SốSố  hộhộ  chiếu,chiếu,  hệhệ  thốngthống  tự động hiển thị năng lực của cá nhân đãtự động hiển thị năng lực của cá nhân đã  đượcđược  xácxác  thựcthực  trêntrên  HệHệ  thống thông tin về hoạt động xây dựng.thống thông tin về hoạt động xây dựng.- Trường hợp chưa có dữ liệu về chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt động xây dựng, nhập Mã số chứng chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạt động xây dựng của cá nhân (định danh cá nhân/Số hộ chiếu).--  TrườngTrường  hợphợp  chưachưa  cócó  dữdữ  liệuliệu  về chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt độngvề chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt động  xâyxây  dựng,dựng,  nhập Mãnhập Mã  sốsố  chứngchứng chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạt động xây dựng của cá nhân (định danh cá nhân chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạt động xây dựng của cá nhân (định danh cá nhân//Số hộ chiếu).Số hộ chiếu)."
131313,Bản vẽ hoàn côngBản vẽ hoàn côngBản vẽ hoàn công,[nhập ngày ... tháng .... năm hoàn công][nhập[nhập  ngàyngày  ......  thángtháng  ........  năm hoàn công]năm hoàn công][Đính kèm file bản vẽ được ký số hoặc Chứng thực bản sao điện tử từ bản chính][Đính kèm file bản vẽ được ký số[Đính kèm file bản vẽ được ký số  hoặc Chứnghoặc Chứng  thựcthực  bảnbản  sao điện tử từ bản chính]sao điện tử từ bản chính],"- Quy cách, thành phần bản vẽ hoàn công theo quy định của Chính phủ về quản lý chất lượng, thi công xây dựng và bảo trì công trình xây dựng, bao gồm các bản vẽ: mặt bằng, mặt đứng, mặt cắt công trình, các sơ đồ nguyên lý của hệ thống cơ điện, phòng cháy chữa cháy; sơ đồ công nghệ, bản vẽ dây chuyền công nghệ đối với công trình có yêu cầu công nghệ,.- Quy cách, thành - Quy cách, thành phầnphần bản vẽ hoàn công theo quy định của Chính phủ về quản bản vẽ hoàn công theo quy định của Chính phủ về quản  lýlý  chấtchất  lượng,lượng,  thithi  côngcông  xây dựng và bảo trì công trình xây dựng, bao gồm các bản vẽ: mặt bằng, mặt đứng, mặt cắt công trình, các sơ đồ nguyênxây dựng và bảo trì công trình xây dựng, bao gồm các bản vẽ: mặt bằng, mặt đứng, mặt cắt công trình, các sơ đồ nguyên  lýlý  củacủa  hệhệ  thốngthống  cơcơ  điện, phòngđiện, phòng  cháycháy  chữachữa  cháy;cháy;  sơ đồsơ đồ  công nghệ, bản vẽ dây chuyền công nghệ đốicông nghệ, bản vẽ dây chuyền công nghệ đối  với côngvới công  trình có yêu cầutrình có yêu cầu  công nghệ,.công nghệ,.- Ngay sau khi nghiệm thu hoàn thành hạng mục công trình, công trình xây dựng, Chủ đầu tư có trách nhiệm đăng tải bản vẽ hoàn công được xác nhận theo quy định vào Hệ thống thông tin về hoạt động xây dựng--  NgayNgay  sausau  khikhi  nghiệmnghiệm  thuthu  hoàn thànhhoàn thành  hạnghạng  mụcmục  côngcông  trình,trình,  công trình xây dựng, Chủ đầu tư có trách nhiệmcông trình xây dựng, Chủ đầu tư có trách nhiệm  đăngđăng  tảitải  bảnbản  vẽvẽ  hoànhoàn  công được xác nhận theo quy định vào Hệ thốngcông được xác nhận theo quy định vào Hệ thống  thôngthông  tintin  vềvề  hoạthoạt  độngđộng  xây dựngxây dựng"
141414,Hồ sơ pháp lýHồ sơ pháp lýHồ sơ pháp lý,,
14.114.114.1,Giấy phép xây dựng (đối với trường hợp công trình xây dựng phải có giấy phép xây dựng)GiấyGiấy  phépphép  xâyxây  dựng (đốidựng (đối  vớivới  trườngtrường  hợp cônghợp công  trìnhtrình  xâyxây  dựng phảidựng phải  cócó  giấygiấy  phépphép  xây dựng)xây dựng),"[Nhập số:.., ngày .... tháng .... năm...., cơ quan ban hành văn bản][Nhập số:.., ngày .... tháng .... năm...., cơ quan ban hành văn bản][Nhập số:.., ngày .... tháng .... năm...., cơ quan ban hành văn bản][Đính kèm file được ký số hoặc được chứng thực bản sao điện tử từ bản chính][Đính[Đính  kèmkèm  filefile  đượcđược  kýký  số hoặcsố hoặc  đượcđược  chứngchứng  thựcthực  bản sao điện tử từ bản chính]bản sao điện tử từ bản chính]",
14.214.214.2,"Hồ sơ thiết kế xây dựng công trình và hồ sơ thiết kế điều chỉnh (nếu có) đã được thẩm định, phê duyệtHồ sơ thiết kế xây dựng công trình và hồ sơ thiết kếHồ sơ thiết kế xây dựng công trình và hồ sơ thiết kế  điềuđiều  chỉnhchỉnh  (nếu(nếu  có) đã được thẩm định, phê duyệtcó) đã được thẩm định, phê duyệt",- [Đính kèm file được xác nhận]--  [Đính[Đính  kèmkèm  filefile  đượcđược  xác nhận]xác nhận]- Kèm theo file định dạng BIM đối với trường hợp công trình bắt buộc phải áp dụng BIM- Kèm theo file định dạng BIM đối với trường hợp công trình bắt buộc phải áp dụng BIM- Kèm theo file định dạng BIM đối với trường hợp công trình bắt buộc phải áp dụng BIM,"Thành phần bản vẽ theo quy định tại Nghị định về quản lý hoạt động xây dựng theo định dạng pdf, cad, BIM được các bên có liên quan (nếu có) xác thực theo quy định (chủ đầu tư, tư vấn thiết kế, tư vấn thẩm tra, cơ quan thẩm định) trong đó thể hiện được mặt bằng, mặt đứng, mặt cắt công trình, các sơ đồ nguyên lý của hệ thống cơ điện, phòng cháy chữa cháy.Thành Thành phầnphần bản vẽ theo quy định tại Nghị định về quản lý hoạt động xây dựng theo định dạng pdf, cad, BIM được các bên có liên quan (nếu có) xác thực theo quy định (chủ đầu tư, tư vấn thiết kế, tư vấn thẩm tra, cơ quan bản vẽ theo quy định tại Nghị định về quản lý hoạt động xây dựng theo định dạng pdf, cad, BIM được các bên có liên quan (nếu có) xác thực theo quy định (chủ đầu tư, tư vấn thiết kế, tư vấn thẩm tra, cơ quan  thẩmthẩm  định)định)  trongtrong  đóđó  thểthể  hiện đượchiện được  mặtmặt  bằng,bằng,  mặtmặt  đứng,đứng,  mặtmặt  cắt công trình, các sơ đồ nguyên lý của hệ thống cơ điện, phòng cháy chữa cháy.cắt công trình, các sơ đồ nguyên lý của hệ thống cơ điện, phòng cháy chữa cháy."
14.314.314.3,Báo cáo hoàn thành thi công xây dựng của chủ đầu tưBáo cáo hoàn thành thi công xây dựng của chủ đầu tưBáo cáo hoàn thành thi công xây dựng của chủ đầu tư,"[Nhập số:.., ngày .... tháng .... năm...., cơ quan ban hành văn bản][Nhập số:.., ngày .... tháng .... năm...., cơ quan ban hành văn bản][Nhập số:.., ngày .... tháng .... năm...., cơ quan ban hành văn bản][Đính kèm file được ký số hoặc được chứng thực bản sao điện tử từ bản chính][Đính[Đính  kèmkèm  filefile  đượcđược  kýký  số hoặcsố hoặc  đượcđược  chứngchứng  thựcthực  bản sao điện tử từ bản chính]bản sao điện tử từ bản chính]",
14.414.414.4,Báo cáo của chủ đầu tư về việc khắc phục các tồn tại (nếu có)Báo cáo của chủ đầu tư vềBáo cáo của chủ đầu tư về  việcviệc  khắckhắc  phụcphục  các tồn tại (nếu có)các tồn tại (nếu có),"[Nhập số:.., ngày .... tháng .... năm...., cơ quan ban hành văn bản][Nhập số:.., ngày .... tháng .... năm...., cơ quan ban hành văn bản][Nhập số:.., ngày .... tháng .... năm...., cơ quan ban hành văn bản][Đính kèm file được ký số hoặc được chứng thực bản sao điện tử từ bản chính][Đính[Đính  kèmkèm  filefile  đượcđược  kýký  số hoặcsố hoặc  đượcđược  chứngchứng  thựcthực  bản sao điện tử từ bản chính]bản sao điện tử từ bản chính]",
14.514.514.5,Biên bản nghiệm thu hoàn thành hạng mục công trình/công trình xây dựngBiênBiên  bảnbản  nghiệmnghiệm  thu hoànthu hoàn  thànhthành  hạnghạng  mụcmục công công  trìnhtrình//côngcông  trình xây dựngtrình xây dựng,"[Nhập số:.., ngày .... tháng .... năm...., cơ quan ban hành văn bản][Nhập số:.., ngày .... tháng .... năm...., cơ quan ban hành văn bản][Nhập số:.., ngày .... tháng .... năm...., cơ quan ban hành văn bản][Đính kèm file được ký số hoặc được chứng thực bản sao điện tử từ bản chính][Đính[Đính  kèmkèm  filefile  đượcđược  kýký  số hoặcsố hoặc  đượcđược  chứngchứng  thựcthực  bản sao điện tử từ bản chính]bản sao điện tử từ bản chính]",
14.614.614.6,Các văn bản có liên quan theo quy định của pháp luật chuyên ngành (nếu có)CácCác  vănvăn  bảnbản  cócó  liên quan theo quy định của pháp liên quan theo quy định của pháp luậtluật chuyên ngành (nếu có) chuyên ngành (nếu có),"[Nhập số:.., ngày .... tháng .... năm...., cơ quan ban hành văn bản][Nhập số:.., ngày .... tháng .... năm...., cơ quan ban hành văn bản][Nhập số:.., ngày .... tháng .... năm...., cơ quan ban hành văn bản][Đính kèm file được ký số hoặc được chứng thực bản sao điện tử từ bản chính][Đính[Đính  kèmkèm  filefile  đượcđược  kýký  số hoặcsố hoặc  đượcđược  chứngchứng  thựcthực  bản sao điện tử từ bản chính]bản sao điện tử từ bản chính]",
151515,Dữ liệu kết quả giải quyết thủ tụcDữDữ  liệuliệu  kếtkết  quảquả  giải quyết thủ tụcgiải quyết thủ tục,,
,"Thông báo kết quả kiểm tra công tác nghiệm thu hoàn thành hạng mục công trình, công trình xây dựngThông báo kết quả kiểm tra công tác nghiệm thu hoànThông báo kết quả kiểm tra công tác nghiệm thu hoàn  thànhthành  hạnghạng  mụcmục công công  trình,trình,  côngcông  trình xây dựngtrình xây dựng","[Nhập số:.., ngày .... tháng .... năm...., cơ quan ban hành văn bản][Nhập số:.., ngày .... tháng .... năm...., cơ quan ban hành văn bản][Nhập số:.., ngày .... tháng .... năm...., cơ quan ban hành văn bản][Đính kèm file được ký số hoặc được chứng thực bản sao điện tử từ bản chính][Đính[Đính  kèmkèm  filefile  đượcđược  kýký  số hoặcsố hoặc  đượcđược  chứngchứng  thựcthực  bản sao điện tử từ bản chính]bản sao điện tử từ bản chính]",
IXIXIX,"Cho ý kiến về việc kéo dài thời hạn sử dụng của công trình hết thời hạn sử dụng theo thiết kế nhưng có nhu cầu sử dụng tiếp (trừ trường hợp nhà ở riêng lẻ)Cho ý kiến về việc kéo dài thời hạn sử dụng của công trình hết thời hạn sử dụng theo thiết kế nhưng có nhu cầu sử dụng tiếp (trừ trường hợp nhà ở riêng lẻ)Cho ý kiến về việc kéo dài thời hạn sử dụng của công trình hết thời hạn sử dụng theo thiết kế nhưng có nhu cầu sử dụng tiếp (trừ trường hợp nhà ở riêng lẻ)Đối với thủ tục do cơ quan nhà nước có thẩm quyền theo quy định tại Nghị định số 207/2026/NĐ-CP ngày 15/6/2026 về việc quy định chi tiết một số điều của luật xây dựng về quản lý chất lượng, thi công xây dựng và bảo trì công trình xây dựng có trách nhiệm xem xét, chuẩn hóa, phê duyệt dữ liệu theo kết quả thủ tục vào Hệ thống thông tin về hoạt động xây dựng để tạo lập Cơ sở dữ liệu quốc gia về hoạt động xây dựng (theo quy định tại khoản 4 Điều 3 Thông tư này).Đối với thủ tục do cơ quan nhà nước có thẩm quyền theo quy định tại Nghị định số Đối với thủ tục do cơ quan nhà nước có thẩm quyền theo quy định tại Nghị định số 207/2026/NĐ-CP207/2026/NĐ-CP ngày 15/6/2026 về việc quy định chi tiết một số điều của  ngày 15/6/2026 về việc quy định chi tiết một số điều của luật xây dựngluật xây dựng về quản lý chất lượng, thi công xây dựng và bảo trì công trình xây dựng có trách nhiệm xem xét, chuẩn hóa, phê duyệt dữ liệu theo kết quả thủ tục vào Hệ thống thông tin về hoạt động xây về quản lý chất lượng, thi công xây dựng và bảo trì công trình xây dựng có trách nhiệm xem xét, chuẩn hóa, phê duyệt dữ liệu theo kết quả thủ tục vào Hệ thống thông tin về hoạt động xây dựng  dựng để tạo lập Cơ sở dữ liệu quốc gia về hoạt động xây dựngđể tạo lập Cơ sở dữ liệu quốc gia về hoạt động xây dựng  (theo quy định tại (theo quy định tại khoảnkhoản 4  4 ĐiềuĐiều 3 3  Thông tư nàyThông tư này).).","Cho ý kiến về việc kéo dài thời hạn sử dụng của công trình hết thời hạn sử dụng theo thiết kế nhưng có nhu cầu sử dụng tiếp (trừ trường hợp nhà ở riêng lẻ)Cho ý kiến về việc kéo dài thời hạn sử dụng của công trình hết thời hạn sử dụng theo thiết kế nhưng có nhu cầu sử dụng tiếp (trừ trường hợp nhà ở riêng lẻ)Cho ý kiến về việc kéo dài thời hạn sử dụng của công trình hết thời hạn sử dụng theo thiết kế nhưng có nhu cầu sử dụng tiếp (trừ trường hợp nhà ở riêng lẻ)Đối với thủ tục do cơ quan nhà nước có thẩm quyền theo quy định tại Nghị định số 207/2026/NĐ-CP ngày 15/6/2026 về việc quy định chi tiết một số điều của luật xây dựng về quản lý chất lượng, thi công xây dựng và bảo trì công trình xây dựng có trách nhiệm xem xét, chuẩn hóa, phê duyệt dữ liệu theo kết quả thủ tục vào Hệ thống thông tin về hoạt động xây dựng để tạo lập Cơ sở dữ liệu quốc gia về hoạt động xây dựng (theo quy định tại khoản 4 Điều 3 Thông tư này).Đối với thủ tục do cơ quan nhà nước có thẩm quyền theo quy định tại Nghị định số Đối với thủ tục do cơ quan nhà nước có thẩm quyền theo quy định tại Nghị định số 207/2026/NĐ-CP207/2026/NĐ-CP ngày 15/6/2026 về việc quy định chi tiết một số điều của  ngày 15/6/2026 về việc quy định chi tiết một số điều của luật xây dựngluật xây dựng về quản lý chất lượng, thi công xây dựng và bảo trì công trình xây dựng có trách nhiệm xem xét, chuẩn hóa, phê duyệt dữ liệu theo kết quả thủ tục vào Hệ thống thông tin về hoạt động xây về quản lý chất lượng, thi công xây dựng và bảo trì công trình xây dựng có trách nhiệm xem xét, chuẩn hóa, phê duyệt dữ liệu theo kết quả thủ tục vào Hệ thống thông tin về hoạt động xây dựng  dựng để tạo lập Cơ sở dữ liệu quốc gia về hoạt động xây dựngđể tạo lập Cơ sở dữ liệu quốc gia về hoạt động xây dựng  (theo quy định tại (theo quy định tại khoảnkhoản 4  4 ĐiềuĐiều 3 3  Thông tư nàyThông tư này).).","Cho ý kiến về việc kéo dài thời hạn sử dụng của công trình hết thời hạn sử dụng theo thiết kế nhưng có nhu cầu sử dụng tiếp (trừ trường hợp nhà ở riêng lẻ)Cho ý kiến về việc kéo dài thời hạn sử dụng của công trình hết thời hạn sử dụng theo thiết kế nhưng có nhu cầu sử dụng tiếp (trừ trường hợp nhà ở riêng lẻ)Cho ý kiến về việc kéo dài thời hạn sử dụng của công trình hết thời hạn sử dụng theo thiết kế nhưng có nhu cầu sử dụng tiếp (trừ trường hợp nhà ở riêng lẻ)Đối với thủ tục do cơ quan nhà nước có thẩm quyền theo quy định tại Nghị định số 207/2026/NĐ-CP ngày 15/6/2026 về việc quy định chi tiết một số điều của luật xây dựng về quản lý chất lượng, thi công xây dựng và bảo trì công trình xây dựng có trách nhiệm xem xét, chuẩn hóa, phê duyệt dữ liệu theo kết quả thủ tục vào Hệ thống thông tin về hoạt động xây dựng để tạo lập Cơ sở dữ liệu quốc gia về hoạt động xây dựng (theo quy định tại khoản 4 Điều 3 Thông tư này).Đối với thủ tục do cơ quan nhà nước có thẩm quyền theo quy định tại Nghị định số Đối với thủ tục do cơ quan nhà nước có thẩm quyền theo quy định tại Nghị định số 207/2026/NĐ-CP207/2026/NĐ-CP ngày 15/6/2026 về việc quy định chi tiết một số điều của  ngày 15/6/2026 về việc quy định chi tiết một số điều của luật xây dựngluật xây dựng về quản lý chất lượng, thi công xây dựng và bảo trì công trình xây dựng có trách nhiệm xem xét, chuẩn hóa, phê duyệt dữ liệu theo kết quả thủ tục vào Hệ thống thông tin về hoạt động xây về quản lý chất lượng, thi công xây dựng và bảo trì công trình xây dựng có trách nhiệm xem xét, chuẩn hóa, phê duyệt dữ liệu theo kết quả thủ tục vào Hệ thống thông tin về hoạt động xây dựng  dựng để tạo lập Cơ sở dữ liệu quốc gia về hoạt động xây dựngđể tạo lập Cơ sở dữ liệu quốc gia về hoạt động xây dựng  (theo quy định tại (theo quy định tại khoảnkhoản 4  4 ĐiềuĐiều 3 3  Thông tư nàyThông tư này).)."
111,Tên công trìnhTên công trìnhTên công trình,[Nhập dữ liệu][Nhập dữ liệu][Nhập dữ liệu],
222,Địa chỉ công trìnhĐịa chỉ công trìnhĐịa chỉ công trình,"[Chọn tỉnh/thành phố, xã/phường/đặc khu và nhập địa chỉ chi tiết][Chọn[Chọn  tỉnhtỉnh//thànhthành  phố, xãphố, xã//phườngphường//đặcđặc  khukhu  vàvà  nhập địa chỉ chi tiết]nhập địa chỉ chi tiết]",
333,Mã định danh công trình xây dựngMãMã  địnhđịnh  danhdanh  công trình xây dựngcông trình xây dựng,[Nhập mã định danh công trình xây dựng][Nhập[Nhập  mãmã  địnhđịnh  danhdanh  công trình xây dựng]công trình xây dựng],
444,"Tên chủ sở hữu hoặc chủ quản lý, sử dụng công trìnhTênTên  chủchủ  sởsở  hữuhữu  hoặc chủhoặc chủ  quảnquản  lý,lý,  sửsử  dụng công trìnhdụng công trình",[Nhập mã số doanh nghiệp hoặc mã số thuế đối với tổ chức][Nhập[Nhập  mãmã  sốsố  doanhdoanh  nghiệp hoặcnghiệp hoặc  mãmã  sốsố  thuếthuế  đốiđối  vớivới  tổ chức]tổ chức][Nhập Số định danh cá nhân/Số căn cước/Số hộ chiếu đối với cá nhân][Nhập[Nhập  SốSố  địnhđịnh  danhdanh  cá nhâncá nhân//Số căn cướcSố căn cước//Số hộ chiếu đối với cá nhân]Số hộ chiếu đối với cá nhân][Nhập tên tổ chức/cá nhân][Nhập tên tổ chức[Nhập tên tổ chức//cá nhân]cá nhân],"- Đối với cá nhân khi nhập Số định danh cá nhân/Số căn cước/Số hộ chiếu, Hệ thống thông tin về hoạt động xây dựng tự động hiển thị tên cá nhân khi đã liên kết hệ thống.- Đối với cá nhân khi nhập Số định danh- Đối với cá nhân khi nhập Số định danh  cácá  nhânnhân//SốSố  căncăn  cướccước//SốSố  hộ chiếu,hộ chiếu,  HệHệ  thốngthống  thôngthông  tintin  vềvề  hoạt động xây dựng tự động hiển thị tên cá nhân khi đã liên kết hệ thống.hoạt động xây dựng tự động hiển thị tên cá nhân khi đã liên kết hệ thống.- Đối với tổ chức hệ thống tự động hiển thị tên tổ chức khi đã kết nối với Hệ thống thông tin quốc gia về đăng ký doanh nghiệp, Hệ thống ứng dụng đăng ký thuế.- Đối với tổ chức hệ thống tự động hiển thị tên tổ chức khi đã kết nối với Hệ thống thông tin quốc gia về đăng ký doanh nghiệp, Hệ thống ứng dụng đăng ký thuế.- Đối với tổ chức hệ thống tự động hiển thị tên tổ chức khi đã kết nối với Hệ thống thông tin quốc gia về đăng ký doanh nghiệp, Hệ thống ứng dụng đăng ký thuế."
555,Loại và cấp công trìnhLoại và cấp công trìnhLoại và cấp công trình,[Chọn loại công trình/cấp công trình][Chọn[Chọn  loạiloại  côngcông  trìnhtrình//cấp công trình]cấp công trình],
