Trạm,Đặc trưng,Thời đoạn (phút)
14.Bãi Cháy,Lớn nhất,-,"72,1","90,3",-,"150,5","267,6",-,"346,0","388,4"
14.Bãi Cháy,Năm xuất hiện,-,2015,-,2015,-,2015
15.Sơn Tây,Trung bình,"23,6",46,"63,2","69,2","77,2",101,128,145,162
15.Sơn Tây,Lớn nhất,"30,7","70,0","98,8",120,"144,6",232,281,412,508
15.Sơn Tây,Năm xuất hiện,1970,2002,2013,1970,1994,1971
16.Ba Vì,Trung bình,"23,6",46,"63,2","69,2","77,2",101,128,145,162
16.Ba Vì,Lớn nhất,"30,7","70,0","98,8",120,"144,6",232,281,412,508
16.Ba Vì,Năm xuất hiện,1970,2002,2013,1970,1994,1971
17.Hà Nội,Trung bình,"23,3","45,2","61,6","69,2","75,9","88,5",106,117,134
17.Hà Nội,Lớn nhất,"35,2","81,9","114,9",114,"132,5",130,174,"280,3","405,9"
17.Hà Nội,Năm xuất hiện,1968,2005,1999,1967,1980,1972,2008
18.Hà Đông,Trung bình,"21,7","43,4","71,8","69,1","75,6",-,"175,4","206,1"
18.Hà Đông,Lớn nhất,"38,7","75,6","109,2","136,5","158,0",-,"459,5","566,3"
18.Hà Đông,Năm xuất hiện,1993,2008,-,2008
19.Bắc Ninh,Trung bình,"22,8","43,9","72,4","73,3","79,6",-,"120,3","144,5"
19.Bắc Ninh,Lớn nhất,"35,6","68,9","90,5","111,8","121,1",-,"192,9","248,0"
19.Bắc Ninh,Năm xuất hiện,2013,2011,1994,-,2008
20.Hoà Bình,Trung bình,"22,3","43,4",58,"64,1","71,7","92,5",121,139,172
20.Hoà Bình,Lớn nhất,"31,8","64,3","86,2","96,7",101,146,203,238,283
20.Hoà Bình,Năm xuất hiện,1963,1965,1962,1975
21.Bắc Giang,Trung bình,20,"41,9","59,1","66,6","69,6","77,5","89,6",102,121
21.Bắc Giang,Lớn nhất,"31,8","74,8",113,118,120,123,159,228,295
21.Bắc Giang,Năm xuất hiện,1971,1969,1971
22.Hải Dương,Trung bình,"21,3","41,7","62,3","71,6","77,3","96,5",120,141,162
22.Hải Dương,Lớn nhất,"29,9",50,84,110,129,136,208,215,233
22.Hải Dương,Năm xuất hiện,1972,1962,1979,1962,1965
23.Hưng Yên,Trung bình,"19,8","48,3","58,5",75,"89,2",115,136,154,"137,3"
23.Hưng Yên,Lớn nhất,"30,6",78,"93,6",109,211,239,256,282,"338,9"
23.Hưng Yên,Năm xuất hiện,1975,1972,2012,1968,1978,1996
24.Phủ Liễn,Trung bình,"22,3",44,59,"72,4","82,1",90,116,126,143
24.Phủ Liễn,Lớn nhất,30,"79,2","115,9",146,192,221,224,"261,6","297,6"
24.Phủ Liễn,Năm xuất hiện,1979,2012,2003,1962,2012
25. Thái Bình,Trung bình,"23,4",46,"64,9","76,5","89,5",121,150,170,194
25. Thái Bình,Lớn nhất,"39,1","65,9",109,145,193,273,339,352,485
25. Thái Bình,Năm xuất hiện,1977,1973,2013
26.Nam Định,Trung bình,"22,5","44,4","64,3","76,6","85,9",101,121,132,148
26.Nam Định,Lớn nhất,"30,7","63,1",151,181,191,218,222,236,250
26.Nam Định,Năm xuất hiện,1965,1977,1975
27.Ninh Bình,Trung bình,"25,2","52,5","71,3","84,4","92,8",116,129,147,183
27.Ninh Bình,Lớn nhất,40,"80,9",114,160,192,232,248,340,529
27.Ninh Bình,Năm xuất hiện,1974,1978
28.Thanh Hoá,Trung bình,"21,5","42,7",65,-,"81,4",116,138,157,178
28.Thanh Hoá,Lớn nhất,"36,4","83,7",136,-,224,408,557,662,734
28.Thanh Hoá,Năm xuất hiện,1963,-,1963
29.Hà Tĩnh,Trung bình,"19,4","39,6","57,9",-,"81,5",105,136,156,182
29.Hà Tĩnh,Lớn nhất,"30,2","72,3",115,-,168,216,341,353,438
29.Hà Tĩnh,Năm xuất hiện,1965,1974,-,1974
30.Đồng Hới,Trung bình,"17,8","35,3","49,9",63,"70,6","87,9",109,125,146
30.Đồng Hới,Lớn nhất,30,"63,8","84,7",112,118,131,170,222,284
30.Đồng Hới,Năm xuất hiện,1978,1964,1978
31.Huế,Trung bình,"19,3","40,3","55,2","65,4","77,5",108,143,175,238
31.Huế,Lớn nhất,26,63,93,108,124,193,280,356,470
31.Huế,Năm xuất hiện,1971,1975,1971,1980,1973
32.Đà Nẵng,Trung bình,"18,6","35,1","48,6","61,1","68,8","90,8",120,"245,7","322,0"
32.Đà Nẵng,Lớn nhất,30,84,143,172,190,250,261,"538,5","777,5"
32.Đà Nẵng,Năm xuất hiện,1964,2018
33.Quy Nhơn,Trung bình,"18,1","39,6","54,7","65,5","73,9",102,129,157,196
33.Quy Nhơn,Lớn nhất,25,"56,5",90,113,122,189,213,263,368
33.Quy Nhơn,Năm xuất hiện,1970,1980,1968,1960,1969,1966,1960
34.Pleiku,Trung bình,"19,4","39,5","54,1","62,5","67,5","76,6","82,3","89,8","97,6"
34.Pleiku,Lớn nhất,26,"55,8",96,118,120,130,140,150
34.Pleiku,Năm xuất hiện,1966,1969,1966
35.Tuy Hòa,Trung bình,"17,5","32,1","42,6",48,"55,5","65,6","81,2","93,6",119
35.Tuy Hòa,Lớn nhất,"22,2",50,"67,2","88,9",119,134,159,173,225
35.Tuy Hòa,Năm xuất hiện,1973,1960,1973
36.Nha Trang,Trung bình,"15,5","30,4","40,5","50,1","55,8",66,"69,9","86,9",11
36.Nha Trang,Lớn nhất,"25,5","59,3","94,5",143,180,235,259,277,334
36.Nha Trang,Năm xuất hiện,1978
37.Buôn Ma Thuột,Trung bình,20,"37,4","46,5","50,3","52,5","58,4","64,3","69,7","81,2"
37.Buôn Ma Thuột,Lớn nhất,"32,7","59,1","65,3","67,7","73,3","84,7",104,124,145
37.Buôn Ma Thuột,Năm xuất hiện,1973,1960,1979,1960,1964
38.Phan Thiết,Trung bình,"18,8",32,"45,3","50,7",59,"66,8","71,5",74,"77,3"
38.Phan Thiết,Lớn nhất,"25,2","39,4","58,2","68,2","97,2",116,125
38.Phan Thiết,Năm xuất hiện,1962
39.Phước Long,Trung bình,"19,8","42,3",56,"61,6","66,7",79,"84,2",92,"95,3"
39.Phước Long,Lớn nhất,25,63,"93,8",106,116,122,123,126
39.Phước Long,Năm xuất hiện,1962,1961,1963
40.Tân Sơn Hòa (TP.HCM),Trung bình,"21,3","45,1","81,7","65,7","68,2","73,5","77,3","130,5","150,9"
40.Tân Sơn Hòa (TP.HCM),Lớn nhất,32,57,"134,7","87,5","90,8","96,2",101,"359,1","405,7"
40.Tân Sơn Hòa (TP.HCM),Năm xuất hiện,1973,2016,1967,1980,1966,2018
41.Thủ Dầu Một,Trung bình,-,"70,8",-,"82,9",-,"105,5","119,4"
41.Thủ Dầu Một,Lớn nhất,-,"106,9",-,"136,7",-,"189,0","212,0"
41.Thủ Dầu Một,Năm xuất hiện,-,2010,-,2014,-,2012
42.Vũng Tàu,Trung bình,-,"59,0",-,"105,2","120,6"
42.Vũng Tàu,Lớn nhất,-,"113,5",-,"193,7","207,4"
42.Vũng Tàu,Năm xuất hiện,-,2017,-,2012,2018
43.Biên Hòa,Trung bình,-,"72,0",-,"110,8","129,5"
43.Biên Hòa,Lớn nhất,-,"103,3",-,"166,7","191,1"
43.Biên Hòa,Năm xuất hiện,-,2016,-,2015,2016
44.Tây Ninh,Trung bình,-,"78,7",-,"99,1","107,8"
44.Tây Ninh,Lớn nhất,-,"100,2",-,"150,1"
44.Tây Ninh,Năm xuất hiện,-,2014,-,2013
45.Mỹ Tho,Trung bình,-,38,50,"54,3",58,"65,6","71,1","77,5","89,8"
45.Mỹ Tho,Lớn nhất,-,54,"72,2","82,5",86,95,118,145,159
45.Mỹ Tho,Năm xuất hiện,-,1971,1963,1969,1964,1969
46.Rạch Giá,Trung bình,-,"55,5","75,5",81,"86,2","93,7",102,111,123
46.Rạch Giá,Lớn nhất,-,100,121,131,135,136,200,204
46.Rạch Giá,Năm xuất hiện,-,1965,1968,1971
47.Long An,Trung bình,-,"67,6",-,"80,4","112,0"
47.Long An,Lớn nhất,-,"100,8",-,"122,5","219,1"
47.Long An,Năm xuất hiện,-,2003,-,2004,2011
48.Sóc Trăng,Trung bình,"19,8","42,8","62,4","67,5","72,4","82,2","89,7","97,5",109
48.Sóc Trăng,Lớn nhất,"24,1","59,2","79,3","93,3",104,108,156,164
48.Sóc Trăng,Năm xuất hiện,1966,1965,1970,1999
49.Cà Mau,Trung bình,"24,2","47,9","64,6","74,3",78,"86,9",102,110,125
49.Cà Mau,Lớn nhất,"30,6","59,5",77,93,"98,2",100,146,178,191
49.Cà Mau,Năm xuất hiện,1979,1968,1967,1966,1972,2015
