Hướng,Tháng,Giờ
Hướng,Tháng,6,7,8,9,10,11,12,13,14,15,16,17,18
Trạm Sơn La
Đông Bắc,10,0,"53,3","85,6","103,5","112,7","116,0","114,8","110,5","100,5","84,3","62,2","33,7",0
Đông Bắc,11,0,"35,8","65,1","83,0","93,6","98,7","99,7","96,5","87,1","71,8","51,1","24,9",0
Đông Bắc,12,0,"36,7","66,9","84,9","95,7","101,1","102,9","99,7","90,3","75,0","54,1","26,6",0
Đông,1,0,"52,7","90,9","108,7","114,0","111,6","104,9","95,8","85,5","70,3","49,9","24,1",0
Đông,2,0,"72,9","112,1","128,7","132,0","127,7","119,5","109,5","98,8","82,7","60,9","33,0",0
Đông,3,0,"78,9","116,5","132,7","135,6","130,8","122,1","111,9","101,1","84,9","63,1","35,7",0
Đông,4,"22,2","112,1","148,8","161,8","161,3","153,4","142,4","130,8","119,7","103,4","80,9","51,6","8,6"
Đông,5,"27,3","98,9","134,3","148,7","149,8","143,3","133,2","122,1","111,2","95,4","74,0","46,7","11,1"
Đông,6,"35,1","108,7","144,0","157,6","157,7","150,3","139,6","127,9","116,9","101,2","79,7","52,0","14,6"
Đông,7,"35,2","116,5","153,0","166,1","165,3","156,8","145,2","133,1","121,8","105,8","83,6","54,8","14,3"
Đông,8,"24,8","120,2","159,1","172,1","170,3","160,9","148,6","136,1","124,8","108,1","85,1","54,7","9,6"
Đông,9,0,"97,6","138,2","153,4","153,9","146,6","135,9","124,4","113,2","96,4","73,5","43,6",0
Đông,10,0,"75,2","115,7","132,5","135,4","130,5","121,7","111,3","100,5","84,3","62,2","33,7",0
Đông,11,0,"54,7","93,6","111,5","116,5","113,7","106,7","97,4","87,1","71,8","51,1","24,9",0
Đông,12,0,"57,6","98,1","115,7","120,3","117,3","110,2","100,8","90,3","75,0","54,1","26,6",0
Đông Nam,1,0,"52,9","94,9","118,1","128,1","128,3","121,1","108,6","92,2","72,7","50,2","24,1",0
Đông Nam,2,0,"66,5","107,6","129,7","138,8","138,4","131,1","118,7","102,5","83,2","60,9","33,0",0
Đông Nam,3,0,"64,8","102,0","123,2","132,7","133,3","127,3","116,5","102,0","84,9","63,1","35,7",0
Đông Nam,4,"15,3","83,1","118,6","138,2","146,7","147,1","141,6","131,9","119,7","103,4","80,9","51,6","8,6"
Đông Nam,5,"17,5","68,6","100,7","120,1","129,8","131,9","128,6","121,1","111,2","95,4","74,0","46,7","11,1"
Đông Nam,6,"21,9","73,6","105,4","124,5","134,0","136,2","133,2","126,5","116,9","101,2","79,7",52,"14,6"
Đông Nam,7,"22,4","80,3","113,8","133,2","142,3","143,7","139,7","131,7","121,8","105,8","83,6","54,8","14,3"
Đông Nam,8,"16,9","88,3","125,5","145,5","153,7","153,4","147,3","137,1","124,8","108,1","85,1","54,7","9,6"
Đông Nam,9,0,"80,0","120,6","142,1","150,5","149,5","141,9","129,8","114,3","96,4","73,5","43,6",0
Đông Nam,10,0,"68,4","110,7","133,2","142,3","141,6","133,7","120,8","104,3","84,7","62,2","33,7",0
Đông Nam,11,0,"54,6","97,4","120,8","130,7","123,2","110,4","93,8","74,1","51,3","24,9",0
Đông Nam,12,0,"59,8","105,5","129,0","138,5","137,8","129,7","116,3","99,0","78,6","55,0","26,6",0
Nam,1,0,"34,8","69,3","95,6","114,8","126,5","130,5","126,5","114,8","95,6","69,3","34,8",0
Nam,2,0,"42,2","76,3","102,5","121,6","133,3","137,3","133,3","121,6","102,5","76,3","42,2",0
Nam,3,0,"40,7","71,6","96,3","114,6","125,9","129,7","125,9","114,6","96,3","71,6","40,7",0
Nam,4,"8,9","53,8","84,9","108,9","126,6","137,5","141,2","137,5","126,6","108,9","84,9","53,8","8,9"
Nam,5,"11,1","46,9","74,7","96,9","113,4","123,6","127,0","123,6","113,4","96,9","74,7","46,9","11,1"
Nam,6,"14,6",52,"79,7","101,7","117,9","127,9","131,3","127,9","117,9","101,7","79,7","52,0","14,6"
Nam,7,"14,3","54,8","84,4","107,3","124,1","134,4","137,9","134,4","124,1","107,3","84,4","54,8","14,3"
Nam,8,"9,9","56,9","89,1","113,8","131,8","143,0","146,7","143,0","131,8","113,8","89,1","56,9","9,9"
Nam,9,0,"49,8","83,8","110,0","129,1","140,9","144,8","140,9","129,1","110,0","83,8","49,8",0
Nam,10,0,"43,1","78,0","104,7","124,2","136,1","140,1","136,1","124,2","104,7","78,0","43,1",0
Nam,11,0,"35,8","70,8","97,5","116,8","128,7","132,7","128,7","116,8","97,5","70,8","35,8",0
Nam,12,0,"40,0","78,1","105,6","125,3","137,2","141,2","137,2","125,3","105,6","78,1","40,0",0
Tây Nam,1,0,"24,1","50,2","72,7","92,2","108,6","121,1","128,3","128,1","118,1","94,9","52,9",0
Tây Nam,2,0,"33,0","60,9","83,2","102,5","118,7","131,1","138,4","138,8","129,7","107,6","66,5",0
Tây Nam,3,0,"35,7","63,1","84,9","102,0","116,5","127,3","133,3","132,7","123,2","102,0","64,8",0
Tây Nam,4,"8,6","51,6","80,9","103,4","119,7","131,9","141,6","147,1","146,7","138,2","118,6","83,1","15,3"
Tây Nam,5,"11,1","46,7","74,0","95,4","111,2","121,1","128,6","131,9","129,8","120,1","100,7","68,6","17,5"
Tây Nam,6,"14,6","52,0","79,7","101,2","116,9","126,5","133,2","136,2","134,0","124,5","105,4","73,6","21,9"
Tây Nam,7,"14,3","54,8","83,6","105,8","121,8","131,7","139,7","143,7","142,3","133,2","113,8","80,3","22,4"
Tây Nam,8,"9,6","54,7","85,1","108,1","124,8","137,1","147,3","153,4","153,7","145,5","125,5","88,3","16,9"
Tây Nam,9,0,"43,6","73,5","96,4","114,3","129,8","141,9","149,5","150,5","142,1","120,6","80,0",0
Tây Nam,10,0,"33,7","62,2","84,7","104,3","120,8","133,7","141,6","142,3","133,2","110,7","68,4",0
Tây Nam,11,0,"24,9","51,3","74,1","93,8","110,4","123,2","130,7","120,8","97,4","54,6",0
Tây Nam,12,0,"26,6","55,0","78,6","99,0","116,3","129,7","137,8","138,5",129,"105,5","59,8",0
Tây,1,0,"24,1","49,9","70,3","85,5","95,8","104,9","111,6","114,0","108,7","90,9","52,7",0
Tây,2,0,"33,0","60,9","82,7","98,8","109,5","119,5","127,7","132,0","128,7","112,1","72,9",0
Tây,3,0,"35,7","63,1","84,9","101,1","111,9","122,1","130,8","135,6","132,7","116,5","78,9",0
Tây,4,"8,6","51,6","80,9","103,4","119,7","130,8","142,4","153,4","161,3","161,8","148,8","112,1","22,2"
Tây,5,"11,1","46,7","74,0","95,4","111,2","122,1","133,2","143,3","149,8","148,7","134,3","98,9","27,3"
Tây,6,"14,6","52,0","79,7","101,2","116,9","127,9","139,6","150,3","157,7","157,6","144,0","108,7","35,1"
Tây,7,"14,3","54,8","83,6","105,8","121,8","133,1","145,2","156,8","165,3","166,1","153,0","116,5","35,2"
Tây,8,"9,6","54,7","85,1","108,1","124,8","136,1","148,6","160,9","170,3","172,1","159,1","120,2","24,8"
Tây,9,0,"43,6","73,5","96,4","113,2","124,4","135,9","146,6","153,9","153,4","138,2","97,6",0
Tây,10,0,"33,7","62,2","84,3","100,5","111,3","121,7","130,5","135,4","132,5","115,7","75,2",0
Tây,11,0,"24,9","51,1","71,8","87,1","97,4","106,7","113,7","116,5","111,5","93,6","54,7",0
Tây,12,0,"26,6","54,1","75,0","90,3","100,8","110,2","117,3","120,3","115,7","98,1","57,6",0
Tây Bắc,1,0
Tây Bắc,2,0
Tây Bắc,3,"26,0","94,1","89,6","68,6","47,0","32,0","26,6","32,0","47,0","68,6","89,6","94,1","26,0"
Tây Bắc,4,"51,5","151,7","175,6","173,3","163,4","154,7","151,4","154,7","163,4","173,3","175,6","151,7","51,5"
Tây Bắc,5,"74,3","192,5",224,"225,8","218,3","210,9","208,0","210,9","218,3","225,8","224,0","192,5","74,3"
Tây Bắc,6,"64,5","175,7","198,6","194,3","182,8","173,2","169,6","173,2","182,8","194,3","198,6","175,7","64,5"
Tây Bắc,7,"27,6","98,8","97,2","78,0","57,5","43,1","37,9","43,1","57,5","78,0","97,2","98,8","27,6"
Tây Bắc,8,0
Tây Bắc,9,0
Tây Bắc,10,0
Tây Bắc,11,0
Tây Bắc,12,0,"19,8","91,0","58,2",0
